,DATE,STAR,LIKE,REVIEW
40,2019-4-15,별표 5개 만점에 1개를 받았습니다.,6,아직 안정성 보장 못함. 기능이야 적응하고 발전하면서 사용하면 되는데 앱이 오류로 안켜지거나 거래 내역 지연으로 안보임. 이게 가장 중요한건데..
41,2021-3-9,별표 5개 만점에 5개를 받았습니다.,0,앱 인터페이스 개편해주세요
42,2019-9-23,별표 5개 만점에 4개를 받았습니다.,2,"해외주식,선물 거래때문에 사용하는데 내용과 전반적인 기능은 나쁘지 않습니다. 다만 해외뉴스 섹션이 좀 정리가 잘 되었으면 좋겠고 해외증시 및 관심종목들의 차트가 캡쳐가 안되는 점은 개선이 되어야 할 부분같습니다."
43,2020-3-11,별표 5개 만점에 1개를 받았습니다.,1,비대면 계좌로 개설했고 윈케이카드 받아서 사용 하려고하는데 아이디로 로그인해도 계좌잔고 빼고 확인이 안되네요 계좌이체 하려고 해도 로그인창만 계속 뜨고 로그인 새로 해도 첫 화면창 나와서 계좌이체 누르면 또 로그인하라고 하고.. 뫼뷔우스 띠인가 아무것도 안되네요 공지 설명도 부족하고 어떻게 사용하라는건지 전혀 모르겠습니다.
44,2019-8-4,별표 5개 만점에 1개를 받았습니다.,1,장난하나요ㅜㅜ가입하는데 신분증 사진만찍으면 왜어플이 완전종료되나요. 다시처음부터 하는거 네번째시도만에 포기하고 삭제합니다. 참고로 제 폰기종은 노트8입니다.
45,2020-9-5,별표 5개 만점에 4개를 받았습니다.,1,오~~ 굿굿!! 가로종합 사이즈 문제 해결 했네요. 먼저 감사의 마음 전합니다. 계속 아쉬웠는데 해결됐으니 이제 주식도 잘 될 것 같은 대박 느낌이... ㅎㅎ
46,2020-4-13,별표 5개 만점에 1개를 받았습니다.,1,이노무 증권사는 앱업데이트 할때마다 왜이렇게 엉망으로 만드는거냐? 보조지표설정해놓으면 저장이 안돼.....시세갔다가 챠트가면 다초기화되고 홈트레이딩시스템도 너무 무거워서 난리고 좀 잘좀 만들자
47,2020-2-9,별표 5개 만점에 1개를 받았습니다.,9,첫화면에 계좌나오도록 설정도 못하고.. 자동로그인설정은 커녕 지문로그인하려고 설정하려니까 등록화면에서 멈춰서 넘어가지도않고.. 이래저래 참 사용하기 너무 불편한 어플이네요.
48,2020-4-24,별표 5개 만점에 1개를 받았습니다.,9,인간적으로 입출금 알람은 있어야하는거 아닌가요? 그리고 계좌이체 하는데 도데체 왜 OTP 보안카드 같은 보안매체가 있어야하죠? 공인인증서 하나로 충분하지 않나요? 거기다 OTP 발급 받으려면 지점 방문까지 해야하니 이체 하기 진짜 힘드네요..
49,2020-7-14,별표 5개 만점에 2개를 받았습니다.,3,앱 계속 켜놓으면 어느순간 멈추네요....앱이 너무 불안정합니다. 버벅거려서 아예 끄고 새로 접속해야해요. 접속후 백신알람 뜨기 전에 차트 보면 백지화 되고요....이건 조금 기다리면 된다지만...
50,2020-4-13,별표 5개 만점에 1개를 받았습니다.,3,업데이트후에 기존에 해놓은 차트 이동평균선 볼린저밴드 같은 설정이 다사라짐..다시 세팅해놔도 다시 로그인하면 다 날아감.. 이거 얼마나 빡치게하는지 차티스트들은 알거임... 업데이트후에 왜 이딴식으로 만들었나요 빨리 당장 복구하세요!!!
51,2018-12-3,별표 5개 만점에 1개를 받았습니다.,7,최악이다 접속할때마다 비밀번호 넣어야 되고 계좌마다 비밀번호 또 넣어야 되고 해선 잔고에서 차트를 바로 볼수가 없어서 관종가서 보고 다시 잔고로 가서 거래해야 하고... 급할때 환장한다 완전 쓰레기다
52,2020-2-24,별표 5개 만점에 1개를 받았습니다.,9,어제 다운받았는데~ 진짜로 로딩과 다운로드가 3시간째 하고 있고 앱이 안열리네요... 이래서 앞으로 사용 할수 있을지 걱정입니다!!!! 제 폰만 그런건가요????
53,2020-2-11,별표 5개 만점에 1개를 받았습니다.,7,월요일에 업그레이드 한 후에 접속이 안됩니다. 지웠다 깔았다가 수없이 반복했는데 똑같네요 어서 정상화시켜주세요!!
54,2020-1-28,별표 5개 만점에 1개를 받았습니다.,6,혜택이 좋다고해서 cma통장 개설해서 쓰려고했는데 계좌이체 기능이 안됨 어플 로딩만걸리고 화면이 넘어가지를 않음 좀 쓸수있게 만들어주세요
