,DATE,STAR,LIKE,REVIEW
40,2020-11-8,별표 5개 만점에 2개를 받았습니다.,1,오늘 앱실행을하면 업데이트 메세지가 나오는데 업데이트가 안돼요.
41,2021-1-3,별표 5개 만점에 1개를 받았습니다.,0,계좌 잔고 조회가 왜 안되죠?
42,2019-12-9,별표 5개 만점에 2개를 받았습니다.,1,업데이트 이후 계속 앱이 튕깁니다.서버 불안정 메세지 뜨고요...
43,2019-6-28,별표 5개 만점에 1개를 받았습니다.,4,너무 불편해요 매수도가 어려워요
44,2020-1-4,별표 5개 만점에 1개를 받았습니다.,1,계속 로그아웃..ㅠㅠㅠ 담당직원에게는 미안하지만 증권사를 바꿀지 심히 고민중..
45,2020-8-25,별표 5개 만점에 1개를 받았습니다.,0,설치를 하려는데 계속 에러가 나네요..
46,2019-10-19,별표 5개 만점에 1개를 받았습니다.,1,빈번하게 로그인이 풀림
47,2019-12-7,별표 5개 만점에 5개를 받았습니다.,0,활용하기 너무 편리합니다
48,2018-11-13,별표 5개 만점에 5개를 받았습니다.,4,"전 아파트에 살고있지만 여러가지 이유로 현재재산은 2천만원,그래서 저의 돈이중요한 만큼 남에돈은 ㄷㆍ중요하무로모든것을 은행자동잋로하였습니다."
49,2018-11-30,별표 5개 만점에 4개를 받았습니다.,1,편리하고 다양하다
50,2019-12-12,별표 5개 만점에 1개를 받았습니다.,0,왜 계속 튕겨지나요? 이해할수없네요
51,2018-11-1,별표 5개 만점에 3개를 받았습니다.,1,아니 이거 뭘 햇길래 업뎃이 계속 안되고 대기중입니까?그렇다고 업뎃안하믄 쓰지도 못하게 해놓고선 어쩌라는건지..아놔 짜증나네 진짜 당장 써야하는데..!!
52,2021-1-3,별표 5개 만점에 2개를 받았습니다.,1,계좌잔고조회가 안됩니다
53,2019-12-9,별표 5개 만점에 1개를 받았습니다.,0,업데이트 이후 자꾸 튕깁니다. 불편해서 죽을거 같네요
54,2019-12-12,별표 5개 만점에 1개를 받았습니다.,0,업뎃도 안되고 제거도 안되고 앱관리는 하는건지...
55,2019-12-10,별표 5개 만점에 2개를 받았습니다.,0,왜 이렇게 갑자기 자주 다운 되는겁니까?
56,2018-11-1,별표 5개 만점에 1개를 받았습니다.,0,업 데이트 속도 느림
57,2020-7-13,별표 5개 만점에 4개를 받았습니다.,0,종목별.보유비중.좀.알수있게.해주세요!!♥
58,2019-3-20,별표 5개 만점에 3개를 받았습니다.,1,이건뭐 심심하면 업데이트하네 테이타 잡아먹는 귀신이다
59,2020-11-6,별표 5개 만점에 1개를 받았습니다.,0,수수료 겁나 떼가네 ㅋㅋㅋㅋ 도둑놈들
60,2020-9-20,별표 5개 만점에 4개를 받았습니다.,0,시외거래가 확인은 어디 나와있나요??
61,2020-1-30,별표 5개 만점에 1개를 받았습니다.,0,바이오인증 조회오류 뜨네요
62,2019-7-19,별표 5개 만점에 4개를 받았습니다.,3,etf nav값은 어디서 확인하나요? 없으면 만들어주삼
63,2020-5-20,별표 5개 만점에 1개를 받았습니다.,0,이거 왜 설치가 안되죠?
64,2019-4-5,별표 5개 만점에 5개를 받았습니다.,1,os 업데이트후 알림창 알림이 실해이 안됨
65,2020-8-22,별표 5개 만점에 4개를 받았습니다.,0,삼성 폴더2폰 g160 에 사용가능한가요?
66,2019-1-30,별표 5개 만점에 2개를 받았습니다.,1,V3에 왜 악성코드로 잡히죠?
67,2020-1-2,별표 5개 만점에 5개를 받았습니다.,0,업그레이드 되었군요
68,2019-9-23,별표 5개 만점에 1개를 받았습니다.,0,설치가안되요
69,2019-9-20,별표 5개 만점에 5개를 받았습니다.,0,진짜편안해요
70,2019-4-29,별표 5개 만점에 5개를 받았습니다.,0,참 ! 좋아요
71,2018-10-9,별표 5개 만점에 5개를 받았습니다.,1,Meritz에 대해 거의 모릅니다 그런데 느낌이 좋으네요
72,2019-3-20,별표 5개 만점에 5개를 받았습니다.,1,일본주식은 언제 되나요???
73,2018-12-1,별표 5개 만점에 5개를 받았습니다.,0,종금형 짱♡
74,2021-3-12,별표 5개 만점에 5개를 받았습니다.,0,완전 좋아요~~~!!
75,2020-12-14,별표 5개 만점에 5개를 받았습니다.,0,굿
76,2020-12-3,별표 5개 만점에 3개를 받았습니다.,0,좋음
77,2020-11-6,별표 5개 만점에 5개를 받았습니다.,0,좋음
78,2020-11-3,별표 5개 만점에 5개를 받았습니다.,0,좋아요
79,2020-4-5,별표 5개 만점에 5개를 받았습니다.,0,좋아요
80,2020-1-4,별표 5개 만점에 5개를 받았습니다.,0,편리함
81,2019-12-11,별표 5개 만점에 2개를 받았습니다.,0,자주끄짐
82,2019-12-11,별표 5개 만점에 1개를 받았습니다.,0,정말최악
83,2019-12-8,별표 5개 만점에 4개를 받았습니다.,0,Aa
84,2019-12-6,별표 5개 만점에 4개를 받았습니다.,0,쉽습니다
85,2019-12-9,별표 5개 만점에 5개를 받았습니다.,0,굿
86,2020-2-28,별표 5개 만점에 1개를 받았습니다.,0,좋아요
87,2019-7-12,별표 5개 만점에 5개를 받았습니다.,0,굳
88,2019-7-2,별표 5개 만점에 5개를 받았습니다.,0,좋아요
89,2019-3-4,별표 5개 만점에 3개를 받았습니다.,0,굿
90,2019-3-2,별표 5개 만점에 5개를 받았습니다.,0,좋아
91,2018-12-3,별표 5개 만점에 5개를 받았습니다.,0,굿이여
92,2018-12-3,별표 5개 만점에 5개를 받았습니다.,0,좋아요
93,2018-11-7,별표 5개 만점에 5개를 받았습니다.,0,굿
94,2018-9-7,별표 5개 만점에 3개를 받았습니다.,1,이번에 업데이트했는데 위젯사용이 안되네요 ㅠㅠ 갤럭시s7입니다.위젯을 바탕화면에 놓으면 바로 중지되요.
95,2018-9-7,별표 5개 만점에 1개를 받았습니다.,0,업데이트 이후 접속이 안되네요
96,2018-9-3,별표 5개 만점에 3개를 받았습니다.,1,주식주문을 할때마다 계좌비밀번호를 다시 쳐야하는게 너무 불편합니다. 개선해주시기 바랍니다
97,2018-7-4,별표 5개 만점에 4개를 받았습니다.,1,거래원 일별 거래량과 체결강도 볼 수 있게 개선 부탁드립니다
98,2018-6-18,별표 5개 만점에 5개를 받았습니다.,1,이제부터 시작했습니다.
99,2018-6-19,별표 5개 만점에 4개를 받았습니다.,1,"사용해보고나서,"
100,2018-5-23,별표 5개 만점에 3개를 받았습니다.,9,58okksb@gmail and Google play store in the Uni ted and try the Uni ted
101,2018-4-13,별표 5개 만점에 1개를 받았습니다.,9,앱을 실행하면 자동종료 됩니다.
102,2018-6-27,별표 5개 만점에 1개를 받았습니다.,2,부적합한
103,2018-3-12,별표 5개 만점에 1개를 받았습니다.,2,공인인증서 아직 기한 1달 넘게 남았는데 유효기간이 지났다고 로그인이 안됩니다. 빠르게 해결바랍니다.
104,2018-2-2,별표 5개 만점에 1개를 받았습니다.,2,하루종일 로그인 버턴만 누르면 ktfc fido link 오류 생기고 팅겨버리네.  로그인 못해서 거래 못한거 손실 청구 할수 있나요? 좀 잘 좀 만들지... 이런 허술한 앱을 만들어서 장사를 해?
105,2018-2-19,별표 5개 만점에 1개를 받았습니다.,1,하루종일 앱통신에러가 뜨고 위조앱이라고 뜹니다. 재 설치하라고해서 재설치를 해도 똑같고 몇번이나 삭제하고 다시 설치하고를 반복해도 똑같습니다. 어쩌라는겁니까?
106,2018-2-19,별표 5개 만점에 1개를 받았습니다.,1,갑자기 앱무결성 검증이 뜨면서 재설치하라는 창이 뜨네요. 계속해도 반복됩니다. 어떻게 해야해요? 내일 당장 써야하는데
107,2018-2-6,별표 5개 만점에 2개를 받았습니다.,1,노트8)검증실패로 인터넷을 확인하라고 뜨며 재설치를 하라고해서 재설치했는데 똑같이 검증실패입니다.  빨리확인해주세요.
108,2018-2-24,별표 5개 만점에 1개를 받았습니다.,1,왜 계속 다운로드 대기중이라고만 뜹니까?
