,DATE,STAR,LIKE,REVIEW
12,2021-3-22,별표 5개 만점에 5개를 받았습니다.,1,"국민은행 스타뱅킹 꾸준히 사용중입니다. 은행 앱 중에서는 가장 직관적이고 사용이 편하다고 느끼는 앱이예요. 다만 스타뱅킹, 리브메이트, 리브똑똑.. 분화된 앱이 너무 많아서 그점은 좀 아쉬워요. 딱 은행업무만 보기에는 스타뱅킹 하나로도 불편함은 없어서 요즘은 이거하나만 쓰긴하지만요. 최근 버전에서는 번호 로그인시에 6자리 다 누르는걸로 바뀌어서 좀더 편해졌네요."
13,2021-3-28,별표 5개 만점에 5개를 받았습니다.,1,항상 애용하는 앱입니다ㅡ 월급통장이다보니 kb가 항상 제 손에 있죠^^ 어느 은행 앱보다 사용이 간편한것 같아요. 빠른이체하기 카테고리도 아래에 있어서 찾기 쉽고요~~ 다양한 이벤트 때문에라도 더 자주 애용하는듯!!! 포인트 모으기를 통해 쉽게 포인트 부자되는 것 같은 배부르고 기분좋은 kb입니다~~ ♡♡
14,2021-3-30,별표 5개 만점에 5개를 받았습니다.,1,타은행에비해 버그가 거의 없으며 홈페이지가 한눈에 들어와 사용자 위주로 만들어주셔서 정말 감사합니다. 특히 대출업무를 보려면 창구에서 대기시간이 상당히 길지만 얩을통해 예약하고 은행에가니 너무 편리하고 좋았습니다. 대한민국의 top금융기관 무궁한 발전을 기원합니다.
15,2021-3-28,별표 5개 만점에 4개를 받았습니다.,2,타 은행앱에 비해 구동이 빨라 인터넷 연결이 불안할때도 비교적 빠르게 접속할 수 있다는 점이 장점이라고 생각합니다! 구동 되었을때 편리하게 사용할 수 있게 화면을 구성해놓은 점 또한 칭찬할점이라고 생각합니다! 예금 조회 및 송금 과정도 간편해서 부모님 또래도 쉽게 사용할 수 있어 좋습니다!!
16,2021-4-2,별표 5개 만점에 1개를 받았습니다.,2,"nt008이라는 응답 오류 코드가 지속적으로 발생하여 전혀 이용을 못하고 있습니다. 네트워크가 불안정하여 연결할 수 없다고 하는데, 네트워크에 이상이 있다는 문구때문에 와이파이나 모바일 데이터를 이용하여 시도해보고 앱삭제 재설치를 하고 재실행을 하려해도 먹통입니다. 다른 은행어플들은 이상없이 잘 작동하는데 비해 스타알림과 스타뱅킹어플이 아예먹통이 되버려서 불편이 많습니다."
17,2021-3-29,별표 5개 만점에 5개를 받았습니다.,1,시대를 앞서나가는 kb은행은 역시 은행앱도 사용하기 편리하게 구성되어 있어서 만족도가 높아요. 모바일 인증서로 편하게 모든 기능 사용 가능하고 한 눈에 모든 것을 볼 수 있는 UI로 되어있어서 입금. 송금 등 간편하게 활용 가능합니다. 역시 대한민국을 대표하는 kb국민은행에 걸맞게 스타뱅킹도 최고입니다.
18,2021-3-30,별표 5개 만점에 5개를 받았습니다.,1,"주거래 은행으로 모바일 뱅킹 나올 때부터 이용하고 있는 고객입니다. 우선 간편하게 지문으로 로그인을 할 수 있어서 좋고, 전체적으로 깔끔하고 간단하게 구성 되어 있어서 연세가 있으신 아버님께서도 쉽게 사용하고 계십니다. 메인 화면에 군더더기 없이 구성 잘 되어 있고 종종 하는 이벤트도 쉽게 참여할 수 있는 점도 만족하는 부분입니다. 리브, 리브 부동산도 바로 연결할 수 있어 편리합니다. 오픈뱅킹 이용도 자주 하고 있고 로그인도 빨라 금방금방 일처리를 합니다. 전체적으로 저는 아주 ~ 만족스럽게 이용하고 있습니다.^^"
19,2021-3-22,별표 5개 만점에 5개를 받았습니다.,1,스타뱅킹 앱은 수시로 사용하고 있는데 사용자 UI가 직관적이어서 편리하게 사용하고 있습니다. 얼마전 타행 계좌도 등록하여 은행 앱을 이것 저것 안 깔아도 사용 가능하여 너무 편리합니다. 더군다나 이체 할 일이 있음 빠른 이체도 가능하고 이전 실적으로 별도 계좌 입력없이 실행되니 편리합니다.
20,2021-3-28,별표 5개 만점에 4개를 받았습니다.,1,"직관적이고 편리하다. 주거래 은행으로 오픈뱅킹 및 적금, 환율 등을 볼 때도 많이 사용 중이고 국민카드도 사용 중이라 함께 보기 편리함. 앱오류 적음. 다만 금융상품 설명이 제한적이고 앱채팅이 불편쓰... 원하는 답을 얻으려면 결국 콜센터 연결이 불가피"
21,2021-3-29,별표 5개 만점에 5개를 받았습니다.,1,kb국민은행 스타뱅킹 주거래은행으로 잘 애용하고 있습니다. 이벤트 혜택도 많고 편리합니다. 매일 수시로 접속하는듯 하네요. 로그인도 다양하게 할 수 있는데 저는 패턴으로 손쉽게 수시로 드나들고 있습니다. 요샌 보안카드도 필요없이 이체가능하더라구요. 메뉴도 눈에 띄게 잘 보이고 깔끔해서 좋아요. 그만큼 고객편의를 위해 노력 하신단거지 월급통장 국민은행 사랑해요. b kb b
22,2021-3-26,별표 5개 만점에 4개를 받았습니다.,1,나름 너무 잘 이용하고있어요. 보통 입.출금조회나 이체를 이용하는데 편리합니다. 그리고 무엇보다 은행가기전에 접속해서 미리 번호표받는거 너무 좋아요. 요즘 은행가면 엄청 오래기다려야하는데 번호표를 미리 받아두니 시간도 절약되고 좋더라구요...
23,2021-3-29,별표 5개 만점에 5개를 받았습니다.,1,주거래은행이라 자주사용하는데 최근 공인인증서 로그인에서 번호나패턴 로그인으로 바뀌어 더 편리해졌어요. 또한 타행계좌 등록했더니 다른은행앱 안들어가도 스타뱅킹안에서 이체가 가능해서 쉽고 편하게 사용했네요. 지금처럼 계속 발전해나가는 스타뱅킹이 되었으면 좋겠어요.
24,2021-3-19,별표 5개 만점에 5개를 받았습니다.,1,"국민은행 스타뱅킹은 처음 이용한 고객들도 사용하기 편하게 직관적으로 설계된 거 같아요.^^ 공동인증 로그인 방법도 간편비밀번호, 패턴 등 다양하게 있어서 사용자가 쓰고 싶은 것을 선택할 수 있도록 설정되어 있다. 그리고 은행에 굳이 가지 않고 스타뱅킹으로 업무처리를 할 수 있도록 다양한 상품과 서비스를 제공하고 있다. 앞으로는 언택트 시대가 도래하니 더 많은 서비스를 제공할 것으로 기대되네요. ㅎㅎ"
25,2021-3-31,별표 5개 만점에 5개를 받았습니다.,1,"주거래 은행이라 오랜 기간동안 사용하고 있습니다. 생체 인식 로그인, 이체 기능, 모바일 인증서 등 편리한 기능 많아서 좋아요. 한가지 개선했으면 하는 점은 KB스타알림 기능과 통합해서 어플 적용하면 좋을 듯 하네요. KB관련 어플이 너무 많아요."
26,2021-3-25,별표 5개 만점에 5개를 받았습니다.,1,은행어플 몇개 써봤지만 국민은행어플이 제일 편한거같아요. 버벅거림도 없고요 한눈에 내역보기편하고 화면구성이 잘되있는듯. 은행창구 현황볼수있는건 대박편하구요 ㅋㅋ 다만 계좌번호 복사해서 붙여넣기할때 슬래시-가 자동삭제되는기능이 있음 좋겠어요~ 숫자까지 같이삭제가 되서 그건 번거롭네요ㅜ
27,2021-3-29,별표 5개 만점에 5개를 받았습니다.,1,"국민은행 뱅킹 자주 사용합니다. 지문등록 로그인, 계좌조회 등 간편한 기능들이 사용하기 편하고 이벤트도 자주해서 좋아합니다. 타은행 우리은행 뱅킹이 이유는 모르겠지만 더 편한 느낌이 있긴한데 스타뱅킹도 특별한 개선점이 필요없으며 좋은 것 같아요."
