,DATE,STAR,LIKE,REVIEW
29,2021-2-1,별표 5개 만점에 1개를 받았습니다.,1,옛날 업데이트에 컬쳐랜드로도 포인트 충전이 가능해졌었다고 들었는데 무산된건가요? 아님 다시 업뎃하면서 취소된 건가요 컬쳐랜드로 포인트를 충천하는게 없네요...
30,2021-2-1,별표 5개 만점에 1개를 받았습니다.,1,송금하기를 자주 하는 유저로서 말씀드립니다. 업데이트된 이후로 송금하기 버튼이 없어서 송금을 못하고있어요 저만 이러는건지 모르겠는데 문의답변부탁드리고 수정좀 부탁드립니다...
31,2021-3-1,별표 5개 만점에 2개를 받았습니다.,8,교통카드 충전하려는데 로딩만 계속하고 창이 안뜹니다. 왜이렇는거죠? 1년 전에도 안드로이드10이어서 안된다고 하셨는데 아직도 그것때문에 안되는건가요?
32,2021-3-19,별표 5개 만점에 1개를 받았습니다.,1,중단돼서쓸수가없네요..페이코도 다른서비스들처럼 이제 슬슬 서비스중지되는건가요
33,2021-2-17,별표 5개 만점에 1개를 받았습니다.,1,포인트 잘 쌓이면 뭐합니까.. 사용하는 방법이 축소돼버렸는걸.. 네이버 포인트 전환도 안 된다 송금도 안 된다ㅋㅋㅋ 며칠 뒤에 소멸ㅋㅋㅋ 어떡하라는건지..
34,2021-2-1,별표 5개 만점에 3개를 받았습니다.,1,정기결제가 되었다고 하는 데 취소할 수 없는 건가요 취소하고 싶은데 문의하니까 6가지? 8가지? 숫자를 말해줘야지 취소가 가능하다고 하는데요 전 그때 마지막에 지문을 사용해서 결제 완료가 되었다고 했어요 근데 그 결제된 것도 그 게임이 가로로 되는 건데 폰이 꺼져서 폰을 킬려고 하다가 결제가 된거거든요..? 근데 알고 보니 정기결제 .. 저 학생인데요 제발 제발 취소 좀 도와주세요 한 번 전화로 말씀드렸는데 너무 복잡하고 무서워요 제발 저도 도와주세요 제발
35,2021-2-15,별표 5개 만점에 1개를 받았습니다.,2,갑자기 송금이 안 되네요. API등록이 안 된 카드라고 나오는데 여태 송금 잘 하고 있었는데 갑자기 이래요. 어뜩해야 하나요?
36,2021-3-3,별표 5개 만점에 3개를 받았습니다.,1,"교통카드 눌러서 사용하는데요, 어제부터 빙글빙글 버퍼링 화면만 뜨고 화면 안나와요, 그나마 그 화면에서도 태그는 되서 쓰고잇긴한데 뭐에요?"
37,2021-2-5,별표 5개 만점에 3개를 받았습니다.,4,잘쓰고 있다만 메뉴들이 너무 복잡하고 페이코 삼성페이는 인식률이 현저히 떨어지죠? 삼성페이는 갖다대면 바로 결제가 됩니다. 삼성페이를 가져와서 쓰는 기능 아닌가요?
38,2021-3-3,별표 5개 만점에 1개를 받았습니다.,9,현재u+통신사만 그런지 페이코 티머니 신용카드/체크카드/휴대폰 결제중 유심오류라고 결제안됨 티머니측 내티머니 아무이상없다고함 티머니에선 결제됨 그래서 모바일 캐시비로 쓸려고 하니 인식자체를및 등록이 안됨 유심및휴대폰 바꾸고 다시 다지우고 해봄 문의해도 10이상걸린다함ㅋㅋ
39,2021-2-9,별표 5개 만점에 3개를 받았습니다.,1,포인트 결제 할때마다 계속 오류가 나요..쓰라는건지 말라는건지 앱 개선 안하실꺼면 카드결제할때 포인트쓰게 해줘요
40,2021-4-5,별표 5개 만점에 3개를 받았습니다.,0,앱 대체 언제 되는거에요ㅠㅠ 잘쓰고있었는데 며칠전부터 안돼요ㅠㅠㅠ돌려주세요
41,2021-2-28,별표 5개 만점에 3개를 받았습니다.,2,퀴즈 힌트 보려니 업뎃하라고 해서 마켓 이동했는데 업뎃은 안되고 열기 버튼 밖에 없어서 열기 누르면 다시 업뎃하라하고 무한 반복이네요 ㅡㅡ
