,DATE,STAR,LIKE,REVIEW
15,2021-3-29,별표 5개 만점에 1개를 받았습니다.,1,지난주부터 네트워크 오류라고 오프라인 터치결제외에 기타서비스 안됨 온라인결재 안됨 캐시삭제. 데이터삭제 앱삭제 .웹뷰삭제.크롬중지 다 하고 재부팅 앱 다시 설치 결과 같음 고객센터 똑같은 답 원인모름 사용불가 신한쏠도 비슷한시기 부터 사용불가 신한은행 금융거래 다 막힘 아무것도 할수 없음 이럴줄 알았으면 신한거래 안했을텐데 당장바꾸기도 힘들고 너무 불편함 빨리 대처 부탁드립니다 리뷰가 추가로 기재가 안돼서 수정해서 올립니다 크롬 및 웹뷰는 이미 3월22일에 업데이트가 되었고 다 새로 설치도 해봤지요 하지만 안된다구요 !! 고객센터도...전체 리뷰
16,2021-3-25,별표 5개 만점에 1개를 받았습니다.,0,"잘 사용하던 어플이 갑자기 안되네요.....고객센터 통화 후에 알려준 방법, 어플 지우고 다시 깔고 그래도 안돼요... 뭐 어쩌라는 건지... 터치결제 이제 사용 안하는 건가요??"
17,2021-3-22,별표 5개 만점에 1개를 받았습니다.,4,앱이 충돌하고 네트워크 잘 돌아가는데 확인하라고하고 똑바로 안합니까? 자꾸 안되서 금전적 피해 볼수도 있습니다 빨리 시스템 복구시켜 놓으세요 삼류회사도 아니고 이게 뭐하는 겁니까? 일주일 넘도록 시스템 복구도 못하고 신한카드 급이 떨어지네요
18,2021-4-6,별표 5개 만점에 1개를 받았습니다.,0,네트워크 오류라고 앱이 전혀 실행되지 않아 결제를 못 하네요. 구글 리뷰 댓글에 달린대로 조치해봐도 똑같습니다. 시급히 문제 해결이 필요해보여요.
19,2021-3-28,별표 5개 만점에 1개를 받았습니다.,1,와우네요. 어떻게 금융회사 어플이 이럴 수 있죠..? 온라인으로 카드 발급받아서 간편결제 등록하려고 휴대폰 본인인증하려는데 먹통입니다.. 네트워크오류 관련 3가지방법 다 시도해봤지만 그래도 먹통이구요. 신한카드 첨 써보려는건데 시작부터 황당하네요..
20,2021-3-31,별표 5개 만점에 1개를 받았습니다.,3,아래 리뷰들과 같은 상황입니다. 어플제거 후 설치 다시 했는데 계속 오류로 페이판 앱이 열리지도 않습니다. 신한카드로 아무것도 결제를 할 수 없는 상황.
21,2021-3-16,별표 5개 만점에 2개를 받았습니다.,1,갤럭시 a12 신한카드 앱 (최신버젼)에서 페이판(최신버젼)으로 로그인 시도 시 페이판 인증 후에도 신한카드 앶 로그인이 안되네요. 수십번 반복해도... 신한마이카 로그인도 페이판 인증으로 하면 두어번 페이판 인증 해야 마이카 로그인 되네요.
22,2021-3-20,별표 5개 만점에 1개를 받았습니다.,1,갤럭시s10 5G 사용중입니다. 업데이트 후 판페이로 넘어가면 계속 네트워크 연결오류 어쩌고 떠서 사용불가. 모든 사이트 결제가 죄다 안됨. 리뷰 읽어보니 같은증상 있어서 지우고 재설치 후 재부팅. 판페이 결제 요청 들어가니 이제 화면이 까맣게 되버리면서 먹통이 되네요. 주거래카드인데 타사 카드 없어서 인터넷 구매할 것들은 판페이로는 구매조차 못하는 중이네요
23,2021-4-3,별표 5개 만점에 1개를 받았습니다.,0,네트워크 오류 떠서 시험장 결제를 못하네요. 매크로 답변 돌리는거 실망스럽습니다. 그냥 앞으로 카카오나 기업은행 쓸게요. 성의가 없네.
24,2021-3-29,별표 5개 만점에 1개를 받았습니다.,1,"마이카드 > 카드해지 하려는데, 이런 오류화면이 뜹니다. 노트10사용자입니다. 오류 수정해주세요. 비밀번호5회입력.Wn서비스를 이용할 수 없습니다. 이미 자동 로그인되어있는 상태인데ㅜㅜ"
