,DATE,STAR,LIKE,REVIEW
38,2021-3-30,별표 5개 만점에 1개를 받았습니다.,4,이 앱을 열 때마다 내 눈과 손이 방황하는 건 기분탓인가? 누가 이 앱을 만들었는지 몰라도 이렇게 일목요연하지 못하고 시스테믹하지 않은 건 처음 본다. sort의 기본을 알기나 하고 만든 건가?
39,2021-2-10,별표 5개 만점에 3개를 받았습니다.,8,"지금까지 잘 쓰고있었습니다 근데 갑자기 로그인도 풀려있고, 로그인하려하면 네트워크가 불안정하다 뜨고 로그인을 해도 결제가 안뜨네요"
40,2021-2-20,별표 5개 만점에 1개를 받았습니다.,3,로그인하려면 휴대폰 인증하라해서 휴대폰 인증하니 이미 있는 계정이라고 로그인하라고함. 무한반복하다 포기하고 안 쓰는중.
41,2021-3-4,별표 5개 만점에 1개를 받았습니다.,1,연결 금융사 아무리 등록해도 왜 카카오뱅크하나만 남아있나요?? 진짜 개화납니다 문제점이생기면 문의하는 메뉴도없고 이럴땐 어떡하나요
42,2021-4-5,별표 5개 만점에 1개를 받았습니다.,1,접속이 이틀째안됩니다 카카오톡 인증으로하면 네트웍이 연결안되었다고나오는데.. 지금도 다른건다됩니다ㄷㄷ
43,2021-2-7,별표 5개 만점에 1개를 받았습니다.,1,좋긴한데 미성년자는 카카오뱅크에서 카카오미니카드를 사용하는데 그게 연결이 안되니까 할수있는게 없네요 카카오페이충전을 하려고 해도 연동을 하려고 하면 입출금계좌를 만들라도 하고 만들려고 하면 미성년자여서 안된다고 하고 어떻게 안되나요
44,2021-2-5,별표 5개 만점에 5개를 받았습니다.,1,카카오페이 잘 쓰고있었는데 오늘부터 마이데이터 사업으로 인해 자산관리 같은 기능을 못 쓴다니 아쉽네요.. 잘 돼서 다시 좋은 서비스 부탁드립니다!
45,2021-3-6,별표 5개 만점에 3개를 받았습니다.,2,카카오페이 써본 유저인데 써보지를 않았지만 간편하고 쉽다는걸 알게됐습니다!!! 오늘 카카오페이 해지하는데 시간이 많이 걸렸지만 그래도 편리하다는건 최고의 장점인듯합니다🎼 바로 결제를 할수있다는점이 그런 장점인듯합니다
46,2021-2-17,별표 5개 만점에 1개를 받았습니다.,2,본인인증 하기에서 번호를 보내면 자동으로 입력이 되더라고요 그래서 확인 눌렀는데 자꾸 안돼네요 이거 안돼는 이유좀
47,2021-3-20,별표 5개 만점에 1개를 받았습니다.,1,"자산내역 전혀 잔고가 맞은적이 없는데, 왜 노출하는것인지? 타계좌 잔고변화없이 한달이 되도록 있어도 카카오페이에는 전혀다르게 뜸"
48,2021-2-27,별표 5개 만점에 1개를 받았습니다.,0,아니 군대라서 카메라잠겨있는거때문에 앱을 깔아도 열지를 못하네... 왜 굳이 시작화면에 카메라ㅡㅡ 장병들은 쓸려면 군법위반해야돼요? 아 진짜 개불편해
49,2021-1-29,별표 5개 만점에 1개를 받았습니다.,9,"카카오페이 어플로만 결제안되나요, 카카오톡 설치 안하면 아예 결제 못하게 되있는데가 많네요. 카카오톡 설치 못하고, 안쓰는 태블릿이나 다른 기계도 있는거고.. 카카오톡 없이 카카오페이 어플만으로 결제 가능하게 해야져, 배달민족만 해도 카카오페이 결제에서 카카오톡 안깔리면 안됨"
50,2021-2-3,별표 5개 만점에 5개를 받았습니다.,1,편리하고 좋습니다. 펀드투자도 할 수 있어서 좋네요. 토스는 슬슬 MTS도 선보인다고 하던데 카카오페이 증권도 빨리 MTS하고 미국주식 소액결제 나왔으면 좋겠네요.
51,2021-3-23,별표 5개 만점에 1개를 받았습니다.,0,"앱 켜서 투자 버튼 누르면 앱이 꺼짐. 카카오톡, 카카오 페이지, 카카오페이 다 자동으로 꺼지네요."
52,2021-3-12,별표 5개 만점에 1개를 받았습니다.,9,3/12 새로 업데이트 했는데도 위젯 위아래 잘려서 나옵니다. 빠른 수정 바랍니다. 갤럭시s8
53,2021-2-11,별표 5개 만점에 3개를 받았습니다.,1,결제 송금 다 점검 시간에 다 막아놓으면 결제를 어떻게 합니까?? 축구볼려고 일찍 일어나서 결제해서 볼려고 했는데 너무 아쉽네여 딱 축구 끝날 시간에 점검 끝나고 ㅜㅜ 잠도 안오는데 ..
54,2021-2-24,별표 5개 만점에 1개를 받았습니다.,2,구글플레이 결제시 카카오페이로 결제하려고 하면 자꾸 오류가 났다고 하면서 결제가 안되는데.. 무쓸모앱 아닌가....
55,2021-1-27,별표 5개 만점에 4개를 받았습니다.,6,"이번에 증권사연동도 추가 됐는데, 연동해도 투자상품,수익률등이 조회되지 않습니다."
56,2021-4-3,별표 5개 만점에 2개를 받았습니다.,0,여전히 계정하나에 하나이네요.계정두개인사람은 동시사용이안되서 불편하네요 다른페이는 상관없이 인증만하면 연동되던데 개선하시면 좋을듯요
57,2021-2-7,별표 5개 만점에 5개를 받았습니다.,1,매우 좋아요 편리하고 다양하게 쓰이고 무엇보다 사용하기 쉽다는것이죠 매력적입니다
58,2021-2-4,별표 5개 만점에 2개를 받았습니다.,6,다 좋은데 카카오페이 모바일 교통카드 왜이러나요 지하철 탈 때 찍고 들어갔는데 나올 때마다 승차처리가 안됐다고 뜨네요;
59,2021-2-15,별표 5개 만점에 5개를 받았습니다.,1,자동차세금 등의 결제가 편리하고 자동차검사고지도 좋습니다. 카카오페이 임직원분들께 감사하고 건강하세요^^
60,2021-4-6,별표 5개 만점에 4개를 받았습니다.,0,아직 카카오체크카드를 온라인상 사용못하는곳이 좀 있긴한데.. 그것빼곤 좋습니다
61,2021-3-1,별표 5개 만점에 1개를 받았습니다.,0,쓰레기임 카카오계정 새로만들어서 해지하고 다시 가입해야하는데 목록에도 안뜨고 쓰고있지도 않는 없는 정기결제 있다고 기존계정 해지도 못하게하고 고객센터 연락해서 구구절절 이야기하고 ㄱ빡친후에 해지할수있음 진짜 ㄱ빡침 어플로ㅈ가능하지도 않는걸 메뉴를 왜 처만들어놔서 바로 전화하라고 하지 아오
62,2021-3-9,별표 5개 만점에 1개를 받았습니다.,0,자산 관리 금융사 연동 되는거 맞아요? 공인인증서 등록하고 연동 됐다고 메세지는 뜨는데 연결된 금융사가 하나도 없슴. 차라리 오류를 뱉던가. 내가 잘못한 줄 알고 시간만 엄청 버렸네요
63,2021-2-16,별표 5개 만점에 4개를 받았습니다.,1,"어느순간부터 계좌 잔액 업데이트가 전혀 이루어지지 않는데, 어떻게 해결해야 할까요?? 잘 이용하고있었는데 불편하네요.."
64,2021-2-21,별표 5개 만점에 1개를 받았습니다.,1,"앱이 무슨 로그인도 안되게 만들어져 있는 건지,, 시스템 오류는 좀 고쳐주세요. 답답하네요."
65,2021-3-5,별표 5개 만점에 1개를 받았습니다.,1,은행도 연동도 안되고 카드도 안되고 다른 제휴사나 국세청 이라든가 안됨.. 카카오페이를 지워다가 다시 깔아도 모든게 연동이 안됨..
66,2021-3-2,별표 5개 만점에 4개를 받았습니다.,0,결제할 때 편리해서 좋긴 하지만 와이파이나 데이터가 있어야지 킬 수 있어서 그 점은 조금 불편한거 같아요
